,url,content,source,bias
132,https://www.theguardian.com/us-news/2016/dec/16/obama-retaliation-russia-hacking-us-election,"outgoing president say we will respond to cyberattack by moscow at a time and place of our choose    as donald trump reject report of interference barack obama have warn that the us will retaliate for russian cyberattack during the presidential election in an interview on national public radio on friday morning the us president say he be wait for a final report he have order into a range of russian hacking attack but promise there would be a response white house press secretary say putin have direct role in hack we election read more 
  I think there be no doubt that when any foreign government try to impact the integrity of our election we need to take action    obama say    and we will at a time and place of our own choose 
  some of it may be explicit and publicise some of it may not be  
 the cia have judge that the russian cyber attack include the hacking of email from the democratic national committee be intend to influence the election in donald trump s favour accord to report the fbi agree that there be russian hacking but have not as yet conclude it be intend to favour the republican contender senator from both party have call for a congressional enquiry while trump himself have reject the report and his office have deride the cia trump weigh in on twitter to ask if it be the same cyberattack where it be reveal that head of the dnc illegally give hillary the question to the debate    one of the hacked email from interim dnc head donna brazile say that a woman from flint michigan would ask at a primary debate with bernie sander what clinton would do as president to help people in the town suffer from a leadcontaminate water supply donald j trump    realdonaldtrump be we talk about the same cyberattack where it be reveal that head of the dnc illegally give hillary the question to the debate he early tweet    if russia or some other entity be hack why do the white house wait so long to act why do they only complain after hillary lose  
 in fact the intelligence community have issue its statement on 7 october a full month before polling day obama say he would reserve judgment on moscow s intention pende a final report but he say the impact of the intervention be clear the debate over motivation he say do not in any way I think detract from the basic point that everyone during the election perceive accurately that in fact what the russian hack have do be create more problem for the clinton campaign than it have for the trump campaign  
 he add    there s no doubt that it contribute to an atmosphere in which the only focus for week at a time month at a time be hillary s email the clinton foundation political gossip surround the dnc  
 the president do not attempt to gauge the full impact of the intervention but insist it have have an effect trump s relationship with russia what we know and what come next read more 
  election can always turn out differently    he say    you never know which factor be go to make a difference but I have no doubt that it have some impact just base on the coverage  
 in the npr interview obama express incredulity at republican party support for trump s foreign policy position which have be uniformly supportive of russian president vladimir putin 
  this be somebody the former head of the kgb who be responsible for crush democracy in russia muzzle the press throw political dissident in jail counter american effort to expand freedom at every turn be currently make decision that s lead to a slaughter in syria    the outgoing president say 
  and a big chunk of the republican party which pride itself during the reagan era and for decade that follow as be the bulwark against russian influence now suddenly be embrace he  
 early on thursday the white house go its furth yet in join the dot between trump and putin press secretary josh earnest point reporter to a unanimous statement from all 17 intelligence agency issue in october that find only russia s seniormost official could have authorize these activity  
 the press secretary say that in his personal view that sentence be not intend to be subtle    add that it be pretty obvious that they be refer to the seniormost government official in russia  
 ben rhode obama s deputy national security adviser for strategic communication agree    I don t think thing happen in the russian government of this consequence without vladimir putin know about it    he tell msnbc but russian foreign minister sergei lavrov tell state tv channel rossiya24 he be dumbstruck by the report of putin s alleged involvement    I think this be just silly and the futility of the attempt to convince somebody of this be absolutely obvious    he say putin s spokesman dmitry peskov say on friday of the hack accusation that the we should either stop talk about it or finally produce some evidence otherwise it all begin to look unseemly  
 the white house say obama would hold a press conference in washington on friday at 215pm et 715pm gmt before leave for his annual family vacation in hawaii",theguardian,0
133,http://www.newsmax.com/Headline/trump-cruz-twitter-rant/2015/12/12/id/705518/,"the establishment s only hope trump I in a cage match sorry to disappoint    realdonaldtrump be terrific    dealwithit ted cruz    tedcruz december 11 2015 look like tedcruz be get ready to attack I be lead by so much he must I hope so he will fall like all other will be easy    donald j trump    realdonaldtrump december 11 2015 
   tedcruz should not make statement behind closed door to his boss he should bring they out into the open more fun that way    donald j trump    realdonaldtrump december 11 2015 free advice to cruz you re go to beat trump in iowa anyway so there s no need to go to war with he if he post by steve deace on friday december 11 2015 gop frontrunner donald trump on friday night follow up a twitter assault on rival ted cruz with a barrage of insult at a campaign event in iowa appear to signal an end to his friendly relationship with the senator from texasbut on saturday morning the billionaire new york real estate developer try to downplay the unpleasantness say he be have a little fun with ted at the rally    we have have a very good relationship    trump tell fox news    fox and friend weekend on saturday    I m sure it will end because you know he have get to come after I at some point I m lead by a lot as you know so at some point he be go to come after I but I like he and I think he like I and we have have some fun on the trail    the tension have be grow between the trump and the texas senator since early this week when a new york times article report that cruz have say at a private fundraiser that trump be face a challenge question about whether he have the judgment to be presidentaccorde to an audio recording provide to the time by a person who attend the madison avenue meeting along with about 70 other people cruz discuss the election tie trump in with ben carson    both of they I like and respect    cruz be hear say in the recording    I do not believe either one of they be go to be our president cruz be still aim for peace on friday afternoon tweet that a fight with trump be just what establishment republican want cruz post his conciliatory tweet after trump s early barrage against he but even after cruz insist that he like trump the businessman s glove come off in des moine report the washington post in his speech trump slam cruz repeatedly for not support subsidy for ethanol a major business for farmcentric iowa and say that the texas senator be take the stand against ethanol because he be tie to major texas oil companiestrump also question cruz appeal to iowa evangelicals make a reference to cuba where cruz father be from we re do really well with the evangelical    trump say    and by the way and again I do like ted cruz but not a lot of evangelical come out of cuba in all fairness it s true not a lot come out but I like he nevertheless but I think we re go to do great and we be do great with evangelical cruz campaign do not respond to the taunt report the post but radio show host steve deace consider a surrogate for cruz in iowa post on facebook that the senator have already lock down his support in the state and advise he not to go to war with trumptrump also slam super pacs call they no good and point out that none of the fundraiser be support his candidacy meanwhile cruz super pac have raise almost 38 million since his campaign start report the poston tv saturday morning trump insist he and cruz have some similar idea but there also be difference    there be a difference in temperament and I would give myself the advantage in temperament you know put people together    trump saidhowever even in slamming cruz trump still call the texan a nice guy    the post reportedtrump and cruz could lose out if they attack each other the post suggest because both appeal to the same type of voter and a fight between they could push some supporter to follow other candidatescruz have avoid attack trump and have defend he include after the businessman s campaign announcement statement about mexican draw firehowever cruz do reject trump s call to bar muslim from come into the united states while still say    I like donald trump    a cruz aide say the campaign be prepare for the possibility of trump strike hard if cruz threaten his status as a frontrunner but will not resort to petty attack     we have do our homework there s nothing that they will hit we with that will surprise we    the unnamed aide saidone of those attack could come on whether cruz who be bear in canada meet the legal requirement to run for presidenthis father be from cuba cruz wife heidi explain at an appearance in missouri this week but his mother be bear in the united states legal scholar have determine he be a naturalborn citizen which meet the constitutional requirement for president still she predict    trump will probably attack he on it",newsmax,2
134,https://www.reuters.com/article/us-usa-election-alabama-trump/trump-urges-alabama-voters-to-back-roy-moore-idUSKBN1E304I,"pensacola fla      us president donald trump on friday voice support for roy moore the alabama republican senate candidate dog by accusation of sexual misconduct during a rally that foreshadow theme for next year s midterm election trump speak to a stadium of supporter in pensacola florida near the alabama state line tout his work to quit or renegotiate trade deal and call on democrats to support a measure that would avert a government shutdown trump highlight familiar theme from his political rally criticism of violence in chicago which he suggest be less safe than afghanistan as well as his commitment to improve we border security and to crack down on immigration but he make a point of use the rally to note his desire to get moore elect 
  get out and vote for roy moore    trump say ahead of tuesday s election the race in the heavily republican state heat up last month with accusation that moore sexually assault or behave inappropriately with several woman when they be teenager and he be in his 30 moore a conservative christian and former state judge deny the allegation and trump formally endorse he on monday 
  we can not afford this country the future of this country can not afford to lose a seat in the very very close united states senate    trump say republicans hold a slim 5248 majority in the senate trump say moore s democratic opponent doug jones be a total puppet of senate democratic leader chuck schumer and house of representatives democratic leader nancy pelosi 
  he will never ever vote for we we need somebody in that senate seat who will vote for our make america great again agenda    trump say us president donald trump gesture as he hold a rally in pensacola florida we december 8 2017 kevin lamarque moore s race against jones a former attorney have come amid an array of allegation of sexual misconduct that have bring down man in medium politic and entertainment we senator al franken say on thursday he would resign in the come week after allegation of sexual misconduct franken say it be ironic that he be leave while moore campaign with backing of his party and trump who last year face allegation of sexual misconduct remain in the oval office trump s support for moore put he at odd with other lawmaker in the republican party particularly senate majority leader mitch mcconnell in his speech trump do not directly address the sexual harassment allegation against moore but he mock the fact that one of moore s accuser acknowledge on friday that part of an inscription that she have say moore have write in her high school yearbook be in fact pen by she 
  do you see what happen today you know the yearbook    there be a little mistake make she start write thing in the yearbook    trump say the accuser beverly young nelson say last month moore sexually assault she when she be 16 and he be a prosecute attorney in his 30 moore deny ever have know nelson nelson say the yearbook entry show that they be acquaint nelson s attorney gloria allre say on friday a handwriting analysis have conclude that moore have sign the yearbook the white house reiterate on friday that moore have deny the accusation against he 
  we find these allegation to be troubling and concern and they should be take seriously roy moore have also maintain that these allegation aren t true and that should also be take into account    white house spokesman raj shah tell reporter on air force one during trump s flight to florida after initially abandon moore the republican party resume contribute funding to his election effort after trump s endorsement",reuters,1
135,https://www.theguardian.com/media/2019/feb/04/washington-post-honours-marie-colvin-and-jamal-khashoggi-in-first-super-bowl-ad,"the washington post have debut its first super bowl commercial highlight the dangerous work do by journalist around the world despite criticism from some staff about the decision to spend about 10 m 77 m on an advert at a time when journalist be be make redundant across the industry the 60second ad narrate by tom hanks feature journalist who have be kill or disappear include jamal khashoggi a washington post columnist who write critically about the saudi crown prince and be kill in the saudi arabian consulate in istanbul in october also feature be austin tice a freelance reporter miss in syria for six year and marie colvin a sunday time correspondent who be kill in syria in 2012 the ad reference key moment from we history include scene from the second world war moon landing and oklahoma bombing as hanks say    when we go off to war when we exercise our right when we soar to our great height there be someone to to gather the fact to bring you the fact no matter the cost because know empower we know help we decide know keep we free  
 the spot end with the post s slogan    democracy die in darkness  
 super bowl advert cost more than 5 m for a 30second slot this year accord to cnbc suggest the washington post may have spend more than 10 m to show the advert the newspaper be own by jeff bezos the billionaire founder of amazon and a longtime target of donald trump bezo have help fund the outlet s expansion at a time when other online news operation be shed hundred of staff despite this the decision to spend such an enormous sum on the promotion have prompt a backlash from washington post staff who suggest they would have prefer if that money have be spend on journalist feature writer dan zak share the advert with a barb comment aim at boss    now unfreeze our pension pay an equal wage and strengthen maternity benefit  
 fellow newspaper staffer fredrick kunkle a cochair of the newspaper s staff union add    while I too be extremely proud of the post and its legacy this seem like an especially infuriate expense for a company that have a try to take healthcare insurance from parttime employee b move everyone toward risky form of health insurance  
 in a memo to post employee last week publisher fred ryan say the newspaper feel it be the right moment at the right venue to present this important message to the large audience of americans and international viewer  
 super bowl advert be often notoriously expensive even before pay for the airtime with brand spend most of the year work on celebrityladen promotion that be only likely to be show once on tv by contrast the washington post say their promotion be pull together in the less part of a week    suggest the slot become available at the last minute apple chief executive tim cook a longtime rival of bezos share the ad with the comment    proud to stand with washingtonpost and journalist everywhere in support of press freedom  
 the advert be perhaps inevitably immediately criticise by supporter of the us president who regularly attack the newspaper which have break many major scoop about the administration for its connection to one of the wealthy man in the us donald trump jr be unimpressed    you know how msm journalist could avoid have to spend million on a super bowl commercial to gain some undeserved credibility how about report the news and not their leftist bs for a change",theguardian,0
136,https://www.reuters.com/article/us-usa-election-takeaways/liberal-democrats-trump-loyalists-and-women-win-in-u-s-nominating-contests-idUSKCN1LE0KR,"tampa fla      liberal democrats and conservative republican loyal to donald trump score victory in nominate contest for florida and arizona give momentum to the insurgent wing of america s two main party ahead of november elections 
  some worry that we be beyond a point in american politic where you can come to the middle    say susan macmanus a political analyst and retired political science professor at the university of south florida    it be all about base  
 here be several takeaway from contest that will be pivotal in november when democrats hope to wr control of congress from republicans and win back influential statehouse a few week ago andrew gillum remain relatively unknown to florida voter despite a historic bid to be the state s first black governor most opinion poll show he trail in a crowded field of betterfunded competitor but he pull off an upset with an unapologetically liberal agenda and grassroot campaign in a battleground state where democrats have be shut out of the governor s office for two decade gillum s nomination mark a departure from previous white centrist nominee who have lose his campaign feature fiery call for expansive governmentrun healthcare high wage for worker and trump s impeachment the 39yearold son of a bus driver highlight the power of his historic candidacy to rouse young and more racially diverse voter who often sit out midterm election accusation of racebaite quickly flare when the republican nominee congressman ron desantis in a national television interview call his opponent charismatic and articulate but too liberal for florida where voter would not want to monkey this up  
 in arizona david garcia a latino progressive candidate secure the democratic nomination for governor in a contest see as a long shoot for the party to win an educator and veteran garcia have call for tuitionfree college and reform of the us immigration and custom enforcement agency he be immediately blast by republicans as too radical for the electorate in the november general election when he will face incumbent republican governor doug ducey florida republican nominee desantis thank president donald trump for his landslide win the president s endorsement help to catapult the conservative once see as a longshot candidate for governor to a 20percentage point win in the republican nominating contest his trouncing of the early establishment favorite florida agriculture commissioner adam putnam underscore the president s popularity with the republican base desantis 39 be the late in a string of republican candidate elevate this year by the president s engagement in intraparty fight while trump hold off endorse any of the three republicans in a contentious us senate battle in arizona the candidate all spend the final stretch of the campaign tout their allegiance to he establishment favorite we representative martha mcsally fend off two hardline conservative former state senator kelli ward and former maricopa county sheriff joe arpaio in a southwestern state that trump win by about 4 percentage point trump post on twitter a fullthrottled endorsement for her candidacy on wednesday morning and claim sweeping win for his make america great again agenda    it be morph into keep america great    he write in oklahoma political newcomer kevin stitt win a runoff for the republican nomination after closely align himself with trump s agenda up and down the ballot female candidate in both party continue to dominate key race in a year with record number of woman seek office arizona will have its first female us senator whether it be mcsally 52 or democratic opponent us representative kyrsten sinema 42 the winner may decide which party control the chamber where republicans now hold a oneseat majority former congresswoman ann kirkpatrick win the democratic nomination for mcsally s congressional seat in the suburb around tucson republican businesswoman lea marquez peterson also win her party s nomination for the competitive district in florida however the lone female candidate for governor gwen graham be defeat by gillum a stunning loss after she have spend month as the apparent frontrunner but democrat donna shalala a longtime party insider who run the us healthcare agenda under former president bill clinton best several male candidate to win the nomination for a competitive congressional seat in miami she will square off against republican maria elvira salazar a spanishlanguage television journalist both be seek the seat vacate by retire congresswoman ileana roslehtinen in a contest that could present the democrats with one their good opportunity nationally to flip a republican seat salazar s background however could help republican hold onto the seat in a district where about threefourth of the population be hispanic but which favor hillary clinton by nearly 20 percentage point in the 2016 presidential election",reuters,1
137,http://www.newsmax.com/Newsfront/zuckerberg-Facebook-Fake-News/2016/11/19/id/759767/,"facebook inc be take step to address its role in spread fake news such as enlist the help of thirdparty fact checker and post warning on dubious story chief executive officer mark zuckerberg on friday respond to criticism that facebook s news feed reward false story in the runup to the us presidential election include a post that say donald trump be endorse by the pope 
  normally we wouldn t share specific about our work in progress but give the importance of these issue and the amount of interest in this topic I want to outline some of the project we already have underway    zuckerberg say on facebook    we need to be careful not to discourage sharing of opinion or mistakenly restrict accurate content we do not want to be arbiter of truth ourselves but instead rely on our community and trust third party  
 facebook be explore labeling story that have be report as false by third party or the community so people be warn before they read or share they zuckerberg say the company also be work to make it easy for people to report fake news and improve technical system to well detect such article facebook be also turn outside its own organization for help it will meet with journalist to understand how they verify information and be explore partnership with thirdparty factchecke organization zuckerberg also note that fake news be become a big business and say facebook be look for way to disrupt the economic of it his remark come just a few day after he say it be crazy to think that fake news on facebook influence the outcome of the election he s also say that more than 99 percent of the story on facebook be accurate but the criticism of his handling of the issue mount and by the end of the week even president barack obama be speak about the negative effect of fake story on social medium 
  some of these idea will work well and some will not    zuckerberg write    but I want you to know that we have always take this seriously we understand how important the issue be for our community and we be committed to get this right",newsmax,2
138,https://www.theguardian.com/us-news/2016/dec/14/donald-trump-conflicts-of-interest-explainer,"donald trump s cancellation of a news conference about potential conflict of interest between his presidency and his business dealing have only sharpen concern with roughly one month to go until the inauguration a sense of urgency be build around trump s need to clarify his plan for his business the perceive hazard be not only potential selfdealing by trump who could conceivably use the presidency to boost his real estate development at home or abroad guide justice department activity or renegotiate debt or lease but also potential blackmail or bribery of trump or his family member or associate base on their significant debt or other liability around the world trump s conflict of interest take white house into uncharted territory read more nobody know exactly because trump have not release his tax return thereby hide what he own and what he owe any such analysis as present in this q a in fact proceed in moonless darkness but financial disclosure by trump a few extant tax document and estimate of trump s asset by forbe which in september peg trump s net worth at 37bn and other give we a picture to work with yes the nonpartisan office of government ethic advise congress on tuesday that it have be the consistent policy of the executive branch that a president should conduct himself as if he be bind by financial conflict of interest law    but it s not clear that the president be in fact bind by say law    there s not much precedent here to work with    the emolument clause of the constitution ban gift from foreign entity to we officeholder but there s some debate about whether the clause apply to the presidency trump himself do not believe that the law mandate that he leave his business that s a tough one trump may scrupulously avoid use his political power to grow his fortune to do his friend favor or to benefit his child or he may commit an unprecedented ethic violation the nature of such a potential violation be easy to imagine although the example we list here be speculative trump could sign a weapon deal in exchange for a writedown on the hundred of million of dollar his company owe to foreign bank trump could turn a blind eye on a russian incursion in estonia after his longdesired tower project in moscow suddenly get the green light in what be publicize as the first business megascore of the donald jreric trump team trump s administration could drop a protest about human right abuse in the philippines after his manila real estate project get a valuable easement or some such boost a trumpappointe director of the general service administration could decide for some reason to shrink the lease the trump organization must pay the federal government to run its hotel in the old post office pavilion in washington dc we should emphasize that we re not accuse trump of be incline to or capable of any of this we re just spitballe here trump s willingness to allow question to linger about whether he will divest from his business after announce that he would answer those question definitively be no discouragement to the imagination on this score calm down trump be a patriot who love america and would not subjugate its interest to his own the level of risk of trump s conduct as an entrepreneur bleed into his conduct as president be unclear how strong be trump s desire to make money his previous attempt at selfenrichment have range from casino to brand liquor to a sketchy university understand that the potential hazard here be not only trump s greed money he owe foreign bank or secret foreign investor or domestic bank or investor or his desire to protect his asset abroad or to create a favorable climate for the growth of those asset or something we don t know about could make he or his family member vulnerable to pressure from actor less scrupulous than he may be we don t know he have make multiple statement his lawyer michael cohen say two day after the election that trump s asset would be put in a blind trust to be manage by his three old child many expert have point out that it s not blind if you know what s in there and have a sense for how it s run the appointment of trump s child to his transition team far erode their status as potential independent manager on 30 november trump unleash a twitter storm announce the news conference he cancel tuesday    I will be hold a major news conference in new york city with my child on december 15 to discuss the fact that I will be leave my great business in total in order to fully focus on run the country in order to make america great again    trump tweet    while I be not mandate to do this under the law I feel it be visually important as president to in no way have a conflict of interest with my various business  
 donald j trump    realdonaldtrump hence legal document be be craft which take I completely out of business operation the presidency be a far more important task on 12 december trump announce a new plan and say he be busy 
  even though I be not mandate by law to do so I will be leave my businese sic before january 20th so that I can focus full time on the presidency    trump tweet    two of my child don and eric plus executive will manage they no new deal will be do during my term s in office  
 donald j trump    realdonaldtrump I will hold a press conference in the near future to discuss the business cabinet pick and all other topic of interest busy time the timing be leave vague trump s spokeswoman say the news conference would be leave until next month twentythree senator not even half of the democratic caucus send a letter to trump on tuesday call on he to divest his business holding and insist    whether the president of the united states make decision about potential trade agreement or send troop into war the american people need to know that their president be act in their good interest 
  in your public statement you have reference that the president be not subject to the restriction of federal conflict of interest law    the letter read in part    however we understand the office of government ethic have advise president across administration to conduct themselves in a manner consistent with federal conflict of interest law and standard of conduct regulation the president be subject to the emolument clause of the united states constitution which will prohibit payment or gift to your business by entity own by foreign government  
 russia and conflict of interest rex tillerson embody quandary for trump read more separately senator elizabeth warren and representative elijah cumming ask the government to open an investigation of possible conflict of interest for trump in his transition to the presidency and after he take office 
  at this point it be not clear if the line between mr trump s presidency and his and business venture be blur or entirely nonexistent    the two say in a 23 november letter to the comptroller general ask for a review by the government accountability office",theguardian,0
139,https://www.newsmax.com/headline/government-shutdown-christmas-impact/2018/12/26/id/895850/,"christmas have come and go but the partial government shutdown be just getting start wednesday bring the first full business day after several government department and agency close up over the weekend due to a budgetary stalemate between president donald trump and congress and there be no end in sight so far the public and federal worker have largely be spare inconvenience and hardship because government be close on weekend and federal employee be excuse from work on christmas eve and christmas a federal holiday the shutdown begin at midnight last friday trump say tuesday that the closed part of the government will remain that way until democrat agree to wall off the usmexico border to deter criminal element he say he s open to call the wall something else as long as he end up with an actual wall ask when the government would reopen fully trump say he could not say 
  I can not tell you when the government s go to be open I can tell you it s not go to be open until we have a wall or fence whatever they d like to call it    trump say refer to democrats who staunchly oppose wall off the border 
  I ll call it whatever they want but it s all the same thing    he tell reporter after participate in a holiday video conference with representative from all five branch of the military station in alaska bahrain guam and qatar trump argue that drug flow and human trafficking can only be stop by a wall 
  we can not do it without a barrier we can not do it without a wall    he say    the only way you re go to do it be to have a physical barrier mean a wall and if you do not have that then we re just not open the government democrats oppose spend money on a wall prefer instead to pump the dollar into fence technology and other mean of control access to the border trump argue that democrats oppose a wall only because he be for one the stalemate over how much to spend and how to spend it cause the partial government shutdown that begin saturday follow a lapse in funding for department and agency that make up about 25 percent of the government some 800000 government worker be affect many be on the job but must wait until after the shutdown to be pay again trump claim that many of these worker have say to I and communicate stay out until you get the funding for the wall    these federal worker want the wall the only one that do not want the wall be the democrats  
 trump do not say how he s hear from federal worker exclude those he appoint to their job or who work with he in the white house but many rankandfile worker have go to social medium with story of the financial hardship they expect to face because of the shutdown",newsmax,2
140,http://www.newsmax.com/Newsfront/obamacare-fears-high-prices/2013/11/04/id/534733,the hobble healthcaregov website have obama administration official worry about the next onslaught of bad publicity high insurance plan price and limited choice war room note    date oct 28 and obtain by cnn speculate a general concern of project manager that once people begin to select plan on a betterrunning obamacare site    the medium attention will follow individual to plan selection and their ultimate choice and in some case there will be few option than would be desire to promote consumer choice and an ideal shopping experience    additionally in some case there will be relatively high cost plan    the war room note saycnn report the discussion appear to reference an oct 24on president barack obama s signature healthcare law fail to lower price for people in rural areasthe time report rural area have few insurance company offer plan in the new online insurance exchange and find that in more than 500 county only one insurer be participatingother war room note describe problem plan    and a problem with the site that prevent certification maybe due to a misspelling on the website cnn notedthe high cost of coverage under the new law be alreadyin the average state obamacare will increase underlie premium by 41 percent a manhattan institute analysis release monday show accord to forbe before the law s online healthcare market launch oct 1 the administration estimate nearly 500000 people would enroll for subsidized private insurance within the first month despite high consumer interest a computer system beset by gremlin have keep most from do somore recently at least 35 million americans have get cancellation notice from their private carrier because their coverage do not meet the standard set by the new affordable care acttheir exact number be unclear an associated press survey note datum from half the state still be unavailablethe administration refuse to release official obamacare insurance plan enrollment number until midnovember when a crash effort of computer fix may be show resultsstill number be expect to be disappointingly low americans still be divide over the new healthcare law with negative view outweigh positive but they also lean against repeal it,newsmax,2
141,http://www.newsmax.com/Headline/US-AP-Poll-GOP-2016-Trump-Coalition/2016/02/20/id/715272/,"donald trump have emerge as the frontrunner for the gop nomination by win over roughly a third of republicans in the early voting state and in preference poll pack his rally with man and woman evangelical christian and military veteran bluecollar worker and wealthy retiree his critic have argue for month he ll never be able to grow that widebutonlysodeep coalition by clash with pope francis attack former president george w bush and skip debate like he do once in iowa his negative they say be just too high but a new apgfk poll find register republicans and gopleane voter put trump at the top of the stillunwieldy gop field when it come to which candidate fit well with their stand on the issue they give trump the good mark for competence and decisiveness far more republican than not say they d vote for trump in the general election and 86 percent of republican voter think he can win in november give he a 15 percentage point advantage over his near rival if the number of republican candidate shrink as expect after saturday s primary in south carolina tuesday s nevada caucus and on super tuesday on march 1 the trump coalition it would appear have plenty of room to grow 
  he understand what the problem be and he convey that in a way that attract black white and democrat and jews and christian and independent and a lot of conservative and a lot of evangelical    say ed mcmullen a trump cochairman in south carolina    when you really assess the base of who s out there for mr trump and why it s there it s there because he s get the message that they re look for  
 prediction of trump s inevitable political demise have arrive almost daily since the brash real estate mogul jump into the white house race they come again after last weekend s gop debate when trump aggressively go after bush as a president who fail to protect the country from terrorism    the world trade center come down during the reign of george bush    he say    he keep we safe that be not safe  
 barry wynn a national fundraising leader for bush s brother trump rival jeb bush say the moment crystallize that if you re for trump you re still for trump  
  but it also raise negative among everybody else    he say    eventually you have to pay for that  
 indeed only 42 percent of republicans consider trump likable and only 32 percent consider he compassionate the apgfk poll find trump and jeb bush be nearly tie as the candidate with the high unfavorable rating within their own party with only 4 in 10 gop voter see trump in a positive light by comparison florida sen marco rubio lead the field in term of favorability and likability but he s yet to come close to the top of the pack perhaps because those same voter put likability at the bottom of their list of priority with just half of gop respondent call it important competence and decisiveness the measure on which trump dominate be important to more than 9 out of 10 republican voter joan brewer a 70yearold retiree from garden city south carolina be an evangelical christian voter lean toward cast her ballot on saturday for trump she acknowledge that mouth may get he into trouble    but she may be willing to look past his penchant for controversy to get the leader she think the country need 
  this country be in trouble    brewer say    I want it to be trump we need it to be trump  
 mcmullen reject the impression that trump s supporter be only a bunch of lowerincome angry white man and redneck    point to a series of campaign event in recent day at exclusive golf resort and gate community in south carolina that attract wealthy retiree and business leader 
  the moment he start have event that bring 5000 or 10000 people in a room you have africanamerican you have independent    he say    I mean it be always 5050 menwoman  
 while the apgfk poll suggest trump can broaden his support to win the nomination it also suggest his coalition have some limit among all register voter nationally 6 in 10 say they have an unfavorable opinion of trump and 54 percent say they would not even consider vote for he in a general election perhaps most troubling for trump be that he finish at the bottom of the gop field among americans who be hispanic with just 16 percent view he favorably those number will almost surely have to improve for trump to be a competitive general election candidate hispanic voter be expect to grow to close to 12 percent of the electorate in november trump s most ardent backer however have faith he will expand his appeal 
  I do not think he represent a particular side of the aisle    say susan simon a resident of the sun city retirement community in bluffton south carolina and a democrat who intend to vote for trump on saturday    I hope he can get rid of that gridlock and get thing accomplish and not fight that it have to be a republican win or a democratic win it should be a usa win  
 the apgfk poll of 1033 adult include 345 republican or republican lean register voter be conduct online feb 1115 use a sample draw from gfk s probabilitybase knowledgepanel which be design to be representative of the us population the margin of sample error for all respondent be plus or minus 34 percentage point and be plus or minus 58 percentage point for republican voter",newsmax,2
142,https://www.reuters.com/article/us-usa-court-kavanaugh/fbi-talks-with-school-friend-of-u-s-supreme-court-nominee-kavanaugh-idUSKCN1MB3AA,"washington      day after be order to look into sexual misconduct allegation against us supreme court nominee brett kavanaugh the fbi have talk with his high school friend mark judge but the interview be not complete his attorney say on monday university professor christine blasey ford have say judge be a witness when kavanaugh allegedly sexually assault she at a party in 1982 when they be high school student in maryland judge have deny ford s allegation kavanaugh have also deny her accusation as well as those of two other woman while accuse democrats of a political hit  
 member of the senate judiciary committee vote on friday in favor of kavanaugh s nomination but a full senate vote on confirmation be delay for a week after president donald trump bow to pressure from moderate member of his republican party for the fbi probe trump who nominate kavanaugh to the top us court say on monday the fbi would have free rein to interview any witness it deem necessary he say he do not want the probe to become a witch hunt and that it should be complete quickly 
  I want they to do a very comprehensive investigation whatever that mean accord to the senator and the republicans and the republican majority I want they to do that    trump say at a white house news conference his remark follow criticism by democrats that he and other republicans be try to limit the scope of the fbi probe relate coverage embolden protester step up effort to block kavanaugh confirmation democratic senator chris coons tell reporter he be in discussion with the white house on the probe    the fbi need to be allow to pursue all reasonable investigatory step from the credible allegation in front of the committee    he say senate majority leader mitch mcconnell say the chamber would vote this week on kavanaugh a conservative federal appeal court judge in washington a spokesman for mcconnell decline to clarify whether mcconnell be refer to procedural vote or a final vote on confirm kavanaugh the kavanaugh nomination erupt last month into a major controversy that jeopardize an effort by trump and his fellow republican to cement conservative dominance of the nation s high court and push america s judiciary to the right the nomination have become a politically explosive issue just week before nov 6 election when control of congress be at stake some republicans fear that push ahead with confirmation would alienate woman voter while democrat seek to capitalize judge s attorney barbara biz van gelder say in a statement    mr judge have be interview by the fbi but his interview have not be complete we request your patience as the fbi complete its investigation  
 ford say during her testimony at a dramatic senate hearing on thursday that judge be in the bedroom where the allege assault by kavanaugh occur she say judge and kavanaugh be both drunk at the time judge have write several book include one title waste tale of a gen x drunk    and another title god and man at georgetown prep how I become a catholic despite 20 year of catholic schooling  
 he and kavanaugh be classmate at georgetown preparatory school an elite private school outside washington pj smyth identify by ford as be at the gathering of teenager where the allege assault occur be interview by the fbi and again deny knowledge of the gathering or of improper conduct by his friend kavanaugh smyth s lawyer say kavanaugh s second accuser deborah ramirez have also be interview by the fbi say coon who play a key role along with republican jeff flake last week in win the oneweek senate pause text between friend of kavanaugh suggest that he and his team try to refute ramirez s claim before it become public nbc news report cite the message    be unable to verify the report or reach the people name michael avenatti the lawyer for the third woman julie swetnick tell cnn on monday his client have not be contact by the fbi nine of 10 democrat on the judiciary committee write on monday to fbi director christopher wray and white house counsel don mcgahn list 24 people they say should be interview by the fbi and urge that the investigation assess all three allegation of sexual misconduct supreme court nomination require senate confirmation trump s republicans control the senate by a 5149 margin that mean if all the democrats vote against kavanaugh trump could not afford to have more than one republican oppose his nominee with vice president mike pence cast a tiebreake vote trump say he believe kavanaugh do not lie during his judiciary committee testimony about the extent of his drinking in high school and college on the other hand trump say if the fbi uncover something    I ll take that into consideration I have a very open mind trump do not elaborate chad ludington a yale classmate of kavanaugh say in a medium statement the judge be not truthful during his senate testimony last week about his drinking and that kavanaugh be a frequent drinker and a heavy drinker at yale who often get belligerent and aggressive when drunk",reuters,1
